id,vadt,AADT,FacilityType,flag
16367-16358,4181.759588,5980,Arterial/Collector,N
16367-16366,4551.315277,5980,Arterial/Collector,N
16367-16436,407.9811135,703,Arterial/Collector,N
16371-16375,5826.450317,5125,Arterial/Collector,N
16371-16376,5911.889486,1105,Arterial/Collector,N
16374-16381,480.7335917,251,Arterial/Collector,N
16375-16299,7461.437887,5075,Arterial/Collector,N
16375-16371,6404.876106,5125,Arterial/Collector,N
16375-16390,5097.025029,4422,Arterial/Collector,N
16375-16422,5676.189571,5075,Arterial/Collector,N
16376-16294,10041.08952,5477,Arterial/Collector,N
16376-16365,4852.871134,5980,Arterial/Collector,N
16376-16371,6470.803233,1105,Arterial/Collector,N
16376-23917,8398.855693,5477,Arterial/Collector,N
16377-16359,9567.854573,5980,Arterial/Collector,N
16377-16417,9524.410871,12984,Arterial/Collector,N
16377-23517,521.2698714,12985,Arterial/Collector,N
16379-16380,1381.597882,1306,Arterial/Collector,N
16379-16384,4891.816635,1306,Arterial/Collector,N
16379-16477,2781.197959,1306,Arterial/Collector,N
16380-16379,2340.901527,1306,Arterial/Collector,N
16380-16381,1516.454886,1306,Arterial/Collector,N
16380-16478,979.1365594,6281,Arterial/Collector,N
16381-16348,3804.500574,4372,Arterial/Collector,N
16381-16380,3264.213888,1306,Arterial/Collector,N
16381-16431,3928.040608,3316,Arterial/Collector,N
16384-16248,6841.484143,3668,Arterial/Collector,N
16384-16379,3872.22751,1306,Arterial/Collector,N
16384-16388,5467.078432,1859,Arterial/Collector,N
16384-16476,5350.516475,3668,Arterial/Collector,N
16387-16250,5683.431433,3115,Arterial/Collector,N
16387-16388,3964.865934,1306,Arterial/Collector,N
16388-16354,6496.352847,5176,Arterial/Collector,N
16388-16384,4391.755193,1859,Arterial/Collector,N
16388-16387,4015.990903,1306,Arterial/Collector,N
16388-16484,2508.519388,5176,Arterial/Collector,N
16389-16313,10900.23306,6008,Arterial/Collector,N
16389-16390,6141.313737,2814,Arterial/Collector,N
16389-16407,3007.395076,2412,Arterial/Collector,N
16389-16452,5678.812262,6008,Arterial/Collector,N
16390-16307,6177.710243,2512,Arterial/Collector,N
16390-16375,5129.652315,4422,Arterial/Collector,N
16390-16389,6001.223847,2814,Arterial/Collector,N
16390-16453,1654.913032,2663,Arterial/Collector,N
16393-16472,8602.866533,9786,Arterial/Collector,N
16393-21211,7784.854278,9787,Arterial/Collector,N
16394-16466,7163.422578,6281,Arterial/Collector,N
16394-21197,2631.687223,6281,Arterial/Collector,N
16396-16255,5318.786491,354,Arterial/Collector,N
16396-16405,7382.306555,955,Arterial/Collector,N
16397-16253,10834.82271,7939,Arterial/Collector,N
16397-16489,6806.344881,6633,Arterial/Collector,N
16398-16264,2145.794513,2961,Arterial/Collector,N
16398-16408,3917.447839,5482,Arterial/Collector,N
16399-16304,2348.858687,6181,Arterial/Collector,N
16399-16406,3671.545014,5377,Arterial/Collector,N
16400-16263,1945.664239,1273,Arterial/Collector,N
16400-16447,7282.948929,1419,Arterial/Collector,N
16405-16396,6219.518289,955,Arterial/Collector,N
16405-16408,379.1130315,318,Arterial/Collector,N
16405-16490,4699.796026,955,Arterial/Collector,N
16406-16399,3406.450284,5377,Arterial/Collector,N
16406-16491,3674.44277,5377,Arterial/Collector,N
16407-16389,2603.806699,2412,Arterial/Collector,N
16407-16455,3007.395076,1306,Arterial/Collector,N
16408-16398,4626.211395,5482,Arterial/Collector,N
16408-16405,319.2025208,318,Arterial/Collector,N
16408-16447,4285.714108,5481,Arterial/Collector,N
16410-20540,2719.505839,9157,Arterial/Collector,N
16410-21335,11130.33129,9157,Arterial/Collector,N
16412-16221,860.5467706,351,Arterial/Collector,N
16412-16413,1774.448237,282,Arterial/Collector,N
16412-16428,2590.881312,343,Arterial/Collector,N
16413-16220,2096.618572,343,Arterial/Collector,N
16413-16412,1904.809762,282,Arterial/Collector,N
16414-16306,6190.505432,3919,Arterial/Collector,N
16414-16363,7825.152003,8430,Arterial/Collector,N
16414-16429,15676.92911,8430,Arterial/Collector,N
16416-16315,390.3503758,343,Arterial/Collector,N
16416-16507,410.4908345,343,Arterial/Collector,N
16417-16377,8689.980818,12984,Arterial/Collector,N
16417-16438,10944.36708,4021,Arterial/Collector,N
16419-16276,1720.276926,1101,Arterial/Collector,N
16419-16509,1409.95324,1126,Arterial/Collector,N
16422-16375,6812.39386,5075,Arterial/Collector,N
16422-16440,5995.563506,5075,Arterial/Collector,N
16423-16445,873.0124646,402,Arterial/Collector,N
16427-16306,3966.899495,3618,Arterial/Collector,N
16427-16434,7183.639967,3618,Arterial/Collector,N
16428-16412,2409.957081,343,Arterial/Collector,N
16428-16532,2190.002682,343,Arterial/Collector,N
16429-16414,13808.00326,8430,Arterial/Collector,N
16429-16474,14783.09752,8415,Arterial/Collector,N
16431-16381,5658.13355,3316,Arterial/Collector,N
16431-16479,5697.388202,3316,Arterial/Collector,N
16433-16346,14358.76866,6281,Arterial/Collector,N
16433-16482,17072.01692,6281,Arterial/Collector,N
16434-16350,7443.120377,4673,Arterial/Collector,N
16434-16427,5741.047769,3618,Arterial/Collector,N
16434-16470,6217.822564,4673,Arterial/Collector,N
16434-16471,6029.82287,3919,Arterial/Collector,N
16435-16366,6655.797789,1457,Arterial/Collector,N
16435-16436,1028.949269,4021,Arterial/Collector,N
16435-16437,1478.796162,4021,Arterial/Collector,N
16435-16468,6748.917159,1457,Arterial/Collector,N
16436-16435,1111.611388,4021,Arterial/Collector,N
16436-16438,1082.561254,4021,Arterial/Collector,N
16436-16461,382.3590836,703,Arterial/Collector,N
16437-16435,1684.23713,4021,Arterial/Collector,N
16437-16441,941.9844772,4020,Arterial/Collector,N
16437-16496,754.2241818,5477,Arterial/Collector,N
16438-16358,1552.898087,2060,Arterial/Collector,N
16438-16417,10338.22599,4021,Arterial/Collector,N
16438-16436,1085.989327,4021,Arterial/Collector,N
16438-16461,7917.710291,1608,Arterial/Collector,N
16438-16473,3551.290056,6544,Arterial/Collector,N
16440-16422,5586.296312,5075,Arterial/Collector,N
16440-16456,6575.05846,3970,Arterial/Collector,N
16440-16499,3173.003804,4874,Arterial/Collector,N
16440-23918,7386.487319,5477,Arterial/Collector,N
16441-16437,1167.717981,4020,Arterial/Collector,N
16441-16497,4921.702421,3166,Arterial/Collector,N
16441-23917,3714.562691,3166,Arterial/Collector,N
16441-23918,1895.049405,4021,Arterial/Collector,N
16445-16423,825.3213089,402,Arterial/Collector,N
16447-16400,7167.761086,1419,Arterial/Collector,N
16447-16408,4934.567159,5481,Arterial/Collector,N
16447-16529,9313.13998,5482,Arterial/Collector,N
16448-16542,5707.525388,2035,Arterial/Collector,N
16448-23106,4865.737077,2035,Arterial/Collector,N
16451-16453,1965.221517,2613,Arterial/Collector,N
16451-16456,1830.438017,2613,Arterial/Collector,N
16452-16389,5447.227871,6008,Arterial/Collector,N
16452-16453,2994.693808,2613,Arterial/Collector,N
16452-16455,2270.286132,5578,Arterial/Collector,N
16452-16500,4584.677564,5184,Arterial/Collector,N
16453-16390,1539.428778,2663,Arterial/Collector,N
16453-16451,2012.548725,2613,Arterial/Collector,N
16453-16452,2928.173957,2613,Arterial/Collector,N
16453-16475,1776.381916,2663,Arterial/Collector,N
16455-16407,2603.806699,1306,Arterial/Collector,N
16455-16452,2248.850061,5578,Arterial/Collector,N
16455-16460,4699.942034,5578,Arterial/Collector,N
16455-16505,5868.081699,5779,Arterial/Collector,N
16456-16440,6940.74504,3970,Arterial/Collector,N
16456-16451,1606.143181,2613,Arterial/Collector,N
16456-16467,4968.915318,3970,Arterial/Collector,N
16457-16458,3478.830487,3115,Arterial/Collector,N
16457-16462,3436.470453,3115,Arterial/Collector,N
16458-16457,3463.744849,3115,Arterial/Collector,N
16458-16459,9635.130134,5578,Arterial/Collector,N
16458-16492,9894.616493,4070,Arterial/Collector,N
16459-16458,9110.996755,5578,Arterial/Collector,N
16459-16460,9658.379887,5578,Arterial/Collector,N
16459-16494,636.0850395,1909,Arterial/Collector,N
16460-16333,11098.27684,9397,Arterial/Collector,N
16460-16455,4194.163372,5578,Arterial/Collector,N
16460-16459,9612.355931,5578,Arterial/Collector,N
16461-16436,252.4720235,703,Arterial/Collector,N
16461-16438,7890.541423,1608,Arterial/Collector,N
16461-16468,8159.384465,2563,Arterial/Collector,N
16462-16457,3461.311562,3115,Arterial/Collector,N
16462-16465,4721.789897,3115,Arterial/Collector,N
16463-16353,13883.03437,8342,Arterial/Collector,N
16463-16464,7181.436796,5477,Arterial/Collector,N
16463-16465,5098.456203,5477,Arterial/Collector,N
16463-24120,9651.721327,1306,Arterial/Collector,N
16464-16463,7477.992515,5477,Arterial/Collector,N
16464-16466,7309.589395,5980,Arterial/Collector,N
16465-16462,4822.058441,3115,Arterial/Collector,N
16465-16463,4855.765437,5477,Arterial/Collector,N
16465-16544,1856.425071,2814,Arterial/Collector,N
16466-16394,7151.556123,6281,Arterial/Collector,N
16466-16464,7620.03688,5980,Arterial/Collector,N
16466-16472,7734.782104,5980,Arterial/Collector,N
16467-16456,5110.306991,3970,Arterial/Collector,N
16467-16486,3915.966031,3970,Arterial/Collector,N
16467-16487,1052.94923,1306,Arterial/Collector,N
16468-16435,6937.352427,1457,Arterial/Collector,N
16468-16461,8012.577575,2563,Arterial/Collector,N
16468-23919,6626.750077,2563,Arterial/Collector,N
16470-16434,6726.407116,4673,Arterial/Collector,N
16470-16471,5792.14581,7074,Arterial/Collector,N
16470-16474,6972.661322,7074,Arterial/Collector,N
16470-16523,5285.940512,3970,Arterial/Collector,N
16471-16434,5169.505156,3919,Arterial/Collector,N
16471-16470,5684.070591,7074,Arterial/Collector,N
16471-16472,8771.049837,7074,Arterial/Collector,N
16472-16393,8958.240867,9786,Arterial/Collector,N
16472-16466,7817.145924,5980,Arterial/Collector,N
16472-16471,8658.11033,7074,Arterial/Collector,N
16472-16519,9812.057347,9296,Arterial/Collector,N
16473-16438,2875.317553,6544,Arterial/Collector,N
16473-16488,3623.795822,6589,Arterial/Collector,N
16474-16429,13216.66554,8415,Arterial/Collector,N
16474-16470,7472.397813,7074,Arterial/Collector,N
16474-16482,13868.03361,7665,Arterial/Collector,N
16474-16550,15087.52276,9397,Arterial/Collector,N
16475-16453,1641.704945,2663,Arterial/Collector,N
16475-16495,1776.381916,553,Arterial/Collector,N
16476-16384,5612.296608,3668,Arterial/Collector,N
16476-16477,4149.373802,7074,Arterial/Collector,N
16476-16555,7863.515748,6683,Arterial/Collector,N
16477-16379,2841.48349,1306,Arterial/Collector,N
16477-16476,4063.991033,7074,Arterial/Collector,N
16477-16478,5467.416473,7073,Arterial/Collector,N
16477-16556,1887.123827,2728,Arterial/Collector,N
16478-16477,5434.186391,7073,Arterial/Collector,N
16478-16479,9730.552425,12742,Arterial/Collector,N
16478-16557,6799.943545,6281,Arterial/Collector,N
16479-16431,6285.255775,3316,Arterial/Collector,N
16479-16478,8813.69943,12742,Arterial/Collector,N
16479-16480,9975.628597,12742,Arterial/Collector,N
16480-16479,9646.643509,12742,Arterial/Collector,N
16480-20433,15129.14334,12742,Arterial/Collector,N
16481-20016,20781.78077,7654,Arterial/Collector,N
16481-20433,19090.08015,9159,Arterial/Collector,N
16482-16433,19301.70883,6281,Arterial/Collector,N
16482-16474,12593.46844,7665,Arterial/Collector,N
16482-16549,7167.153728,4472,Arterial/Collector,N
16482-20016,17127.38688,7655,Arterial/Collector,N
16483-16484,1830.115578,2914,Arterial/Collector,N
16484-16388,2821.560054,5176,Arterial/Collector,N
16484-16483,1872.90161,2914,Arterial/Collector,N
16484-16559,3722.333852,3997,Arterial/Collector,N
16485-16489,3042.064351,3166,Arterial/Collector,N
16485-16572,14229.06113,7171,Arterial/Collector,N
16485-21335,12174.55508,9157,Arterial/Collector,N
16486-16467,4239.299359,3970,Arterial/Collector,N
16486-16495,1181.201247,3970,Arterial/Collector,N
16486-16605,4261.114827,804,Arterial/Collector,N
16486-21983,1345.020699,804,Arterial/Collector,N
16487-16467,871.0076188,1306,Arterial/Collector,N
16487-16503,1314.698964,1306,Arterial/Collector,N
16488-16473,2937.510026,6589,Arterial/Collector,N
16488-16515,3623.795822,6588,Arterial/Collector,N
16489-16397,6923.306055,6633,Arterial/Collector,N
16489-16485,4669.823687,3166,Arterial/Collector,N
16489-16491,1328.729329,3266,Arterial/Collector,N
16489-16562,5347.617068,5477,Arterial/Collector,N
16490-16405,3675.353518,955,Arterial/Collector,N
16491-16406,3372.862423,5377,Arterial/Collector,N
16491-16489,791.0792273,3266,Arterial/Collector,N
16491-16504,4803.336086,5176,Arterial/Collector,N
16492-16458,10411.81682,4070,Arterial/Collector,N
16492-16494,2077.995273,3618,Arterial/Collector,N
16492-16536,10006.00624,5829,Arterial/Collector,N
16494-16492,2819.758895,3618,Arterial/Collector,N
16494-16505,2047.83428,3618,Arterial/Collector,N
16495-16475,1641.704945,553,Arterial/Collector,N
16495-16486,1000.892441,3970,Arterial/Collector,N
16495-16501,1541.67964,3970,Arterial/Collector,N
16496-16437,661.2616386,5477,Arterial/Collector,N
16496-16497,5375.867796,2613,Arterial/Collector,N
16496-23919,5024.864813,5477,Arterial/Collector,N
16497-16441,4667.627692,3166,Arterial/Collector,N
16497-16496,5252.433393,2613,Arterial/Collector,N
16497-16499,5632.918597,2613,Arterial/Collector,N
16497-16518,1700.065097,3166,Arterial/Collector,N
16499-16440,3330.67624,4874,Arterial/Collector,N
16499-16497,5661.72759,2613,Arterial/Collector,N
16499-16503,2707.27907,3618,Arterial/Collector,N
16499-16521,1072.830376,4874,Arterial/Collector,N
16500-16452,4441.04885,5184,Arterial/Collector,N
16500-16501,4569.786379,3618,Arterial/Collector,N
16500-16505,2477.99992,3618,Arterial/Collector,N
16500-16520,2266.012849,5183,Arterial/Collector,N
16501-16495,1005.444534,3970,Arterial/Collector,N
16501-16500,4155.378206,3618,Arterial/Collector,N
16501-16502,6294.842906,3618,Arterial/Collector,N
16501-21336,3183.288012,3970,Arterial/Collector,N
16502-16501,5796.986535,3618,Arterial/Collector,N
16502-16503,2739.487279,3618,Arterial/Collector,N
16502-16605,6373.979282,804,Arterial/Collector,N
16503-16487,1037.419805,1306,Arterial/Collector,N
16503-16499,2881.583033,3618,Arterial/Collector,N
16503-16502,2791.094881,3618,Arterial/Collector,N
16503-16528,1364.83769,1306,Arterial/Collector,N
16504-16491,3964.105544,5176,Arterial/Collector,N
16504-16563,7344.718119,5176,Arterial/Collector,N
16505-16455,5948.835997,5779,Arterial/Collector,N
16505-16494,2303.39993,3618,Arterial/Collector,N
16505-16500,2251.121784,3618,Arterial/Collector,N
16505-16560,4351.735597,5779,Arterial/Collector,N
16506-16508,1657.61854,256,Arterial/Collector,N
16507-16416,496.1330583,343,Arterial/Collector,N
16507-16508,441.6681201,256,Arterial/Collector,N
16508-16506,1567.738783,256,Arterial/Collector,N
16508-16507,563.0462811,256,Arterial/Collector,N
16508-16533,1058.217945,490,Arterial/Collector,N
16509-16419,1480.493406,1126,Arterial/Collector,N
16509-16573,1333.038938,1126,Arterial/Collector,N
16510-16524,3999.335209,1256,Arterial/Collector,N
16510-16526,5096.299635,3115,Arterial/Collector,N
16510-24120,9871.518307,3115,Arterial/Collector,N
16515-16488,2971.725026,6588,Arterial/Collector,N
16515-16518,524.3680943,3142,Arterial/Collector,N
16515-23919,1908.736181,5477,Arterial/Collector,N
16518-16497,1353.075919,3166,Arterial/Collector,N
16518-16515,457.922018,3142,Arterial/Collector,N
16518-16521,1985.47353,3152,Arterial/Collector,N
16519-16472,10136.85579,9296,Arterial/Collector,N
16519-16547,8005.00438,9296,Arterial/Collector,N
16520-16500,2763.670675,5183,Arterial/Collector,N
16520-16561,5067.755224,5184,Arterial/Collector,N
16520-21336,2874.32758,502,Arterial/Collector,N
16521-16499,1085.007767,4874,Arterial/Collector,N
16521-16518,1572.038279,3152,Arterial/Collector,N
16521-16546,3058.303907,2364,Arterial/Collector,N
16522-16553,3854.100389,3015,Arterial/Collector,N
16523-16470,5402.863849,3970,Arterial/Collector,N
16523-16552,5948.533641,3970,Arterial/Collector,N
16524-16510,3825.199643,1256,Arterial/Collector,N
16524-16543,3999.335209,1256,Arterial/Collector,N
16526-16510,5474.610653,3115,Arterial/Collector,N
16526-16545,5188.625877,6130,Arterial/Collector,N
16527-16528,2917.763341,6395,Arterial/Collector,N
16527-16561,7480.889543,6350,Arterial/Collector,N
16528-16503,1325.370153,1306,Arterial/Collector,N
16528-16527,3369.233774,6395,Arterial/Collector,N
16528-16546,2051.470813,6395,Arterial/Collector,N
16529-16447,9287.823607,5482,Arterial/Collector,N
16529-16530,3035.64357,1003,Arterial/Collector,N
16529-16619,7152.831568,5482,Arterial/Collector,N
16530-16529,2126.009102,1003,Arterial/Collector,N
16530-16532,2656.43524,685,Arterial/Collector,N
16531-16532,250.3326037,685,Arterial/Collector,N
16531-16534,659.6822253,685,Arterial/Collector,N
16532-16428,2559.495587,343,Arterial/Collector,N
16532-16530,2309.452966,685,Arterial/Collector,N
16532-16531,334.5819529,685,Arterial/Collector,N
16532-16608,3737.583502,343,Arterial/Collector,N
16533-16508,1096.19268,490,Arterial/Collector,N
16533-16534,706.1018559,685,Arterial/Collector,N
16533-16571,1871.690793,490,Arterial/Collector,N
16534-16531,582.0216482,685,Arterial/Collector,N
16534-16533,813.4728411,685,Arterial/Collector,N
16535-16536,3607.878275,2713,Arterial/Collector,N
16535-16538,3846.350567,7236,Arterial/Collector,N
16536-16492,9781.443153,5829,Arterial/Collector,N
16536-16535,3536.247806,2713,Arterial/Collector,N
16536-16567,10862.44645,2512,Arterial/Collector,N
16538-16535,3769.610616,7236,Arterial/Collector,N
16538-16544,3105.747788,6432,Arterial/Collector,N
16542-16448,5872.92391,2035,Arterial/Collector,N
16542-16636,5707.525388,2035,Arterial/Collector,N
16543-16524,3825.199643,1256,Arterial/Collector,N
16543-16544,2641.081115,6331,Arterial/Collector,N
16543-16545,4105.623738,6130,Arterial/Collector,N
16543-16672,4382.360598,2161,Arterial/Collector,N
16544-16465,1714.003017,2814,Arterial/Collector,N
16544-16538,2998.166367,6432,Arterial/Collector,N
16544-16543,2891.048941,6331,Arterial/Collector,N
16545-16526,5547.925211,6130,Arterial/Collector,N
16545-16543,3706.146355,6130,Arterial/Collector,N
16545-16548,4900.216521,7135,Arterial/Collector,N
16545-16599,5730.208735,6583,Arterial/Collector,N
16546-16521,2657.046053,2364,Arterial/Collector,N
16546-16528,2463.473657,6395,Arterial/Collector,N
16547-16519,9156.092568,9296,Arterial/Collector,N
16547-16548,3936.444029,7135,Arterial/Collector,N
16547-16553,1841.252346,7135,Arterial/Collector,N
16547-16570,5156.989146,9296,Arterial/Collector,N
16548-16545,4329.623999,7135,Arterial/Collector,N
